,acousticness,danceability,energy,track_id,instrumentalness,liveness,speechiness,valence
3040,0.0321,0.472,0.782,7pHujzt4Naoo4czUgxBQyr,0.000243,0.0792,0.222,0.429
3041,0.155,0.516,0.578,596vgw11GcHb8mI1TBJRSD,0.408,0.149,0.0302,0.0449
3042,0.361,0.716,0.817,59qDx559f4iZtdhEjEUpDj,0.89,0.0911,0.0338,0.183
3043,0.518,0.604,0.805,3KDucUPTCTXXfDTI5Kwxbm,0.904,0.0809,0.0348,0.327
3044,0.227,0.744,0.562,2NDZ6i6UfOUSKgFiTQKbnv,0.0898,0.103,0.0378,0.161
3045,0.799,0.683,0.928,20Ugh1BvRxLSRiOmNylQoA,0.311,0.178,0.0558,0.574
3046,0.015,0.701,0.853,0Ae7QhrFbATIcKw6cvjcdd,0.782,0.0466,0.0595,0.613
3047,0.379,0.262,0.565,7mBpKUmZYcNuotE3Qku4Lh,0.878,0.0837,0.0531,0.0453
3048,0.572,0.758,0.889,0X7OD0Do1vNdVZyUU8bSLp,0.877,0.106,0.0427,0.116
3049,0.0939,0.482,0.794,7r5lF3RJeOo5CCDZStBrZf,0.849,0.107,0.0442,0.0382
3050,0.531,0.496,0.845,1hunUfcZQ5cdSTM4DtBjuP,0.713,0.165,0.0566,0.0352
3051,0.103,0.826,0.72,3VtTuQ6lypMoOBcm6VMzdh,0.773,0.11,0.119,0.287
3052,0.246,0.839,0.759,7vuZnudtassmuRSuc3yQej,0.8,0.097,0.0586,0.33
3053,0.365,0.384,0.544,23jmYoCIB8h7Fqrq5gI42q,0.902,0.233,0.0377,0.0391
3054,0.836,0.115,0.212,70GeFg0Hy8uvIoujccyWgz,0.89,0.112,0.0312,0.0382
3055,0.354,0.359,0.652,5rvhUAO2oBK1wwZtnzNLMx,0.46,0.135,0.0351,0.361
3056,0.414,0.531,0.578,1cJZ0GQEiAPSCDjcF5AkBr,0.897,0.112,0.0705,0.519
3057,0.152,0.515,0.577,3gugamfHRF3JDUZ9Zv07sV,0.438,0.149,0.0302,0.0436
3058,0.0956,0.601,0.813,3Xi2v4SPvwjBQnWw8QoZUK,0.881,0.555,0.0333,0.793
3059,0.00133,0.678,0.572,1KpJrR3YgEx9v8KWhlA18y,0.152,0.122,0.0324,0.202
3060,0.0133,0.616,0.645,3Kqal9UQe2cgDKpox4uAiG,0.862,0.129,0.0453,0.0383
3061,0.00629,0.414,0.498,5S3F5GL8LASIjPg2PMiU1Q,0.87,0.205,0.0579,0.37
3062,0.319,0.783,0.777,6nXGEd9ZzKp07NXShAPqVk,0.87,0.118,0.0917,0.651
3063,0.737,0.572,0.319,0WAKFcVVPkZboGEZcT4r73,0.338,0.226,0.0745,0.133
3064,0.32,0.686,0.915,63KSVKk3l4kmhz2B8lDa1y,0.834,0.112,0.0553,0.421
3065,0.0306,0.777,0.621,17IeZrHH0ogSDFNTHbb1fC,0.761,0.0504,0.0801,0.813
3066,0.0446,0.779,0.478,2qqk3ltiJ7przU6eCfGKRU,0.866,0.0453,0.071,0.361
3067,0.0585,0.71,0.753,3g55ni3eEUIwrgbYJoR9kK,0.17,0.113,0.0534,0.108
3068,0.0621,0.674,0.478,5vJdTlWFP8R9NKVq1AW2hl,0.834,0.114,0.0395,0.249
3069,0.00651,0.772,0.587,4RGWOD71QhTEdOHlnsdQH2,0.731,0.151,0.127,0.442
3070,0.141,0.657,0.584,3vc6u0eaPIsctv1VpYeFJa,0.915,0.106,0.173,0.209
3071,0.258,0.672,0.832,0FpmpecPrjEjCHLtEVsas9,0.899,0.102,0.0454,0.0673
3072,0.189,0.777,0.548,7KohNC9rIJiRSx6tzBgmXy,0.605,0.18,0.242,0.11
3073,0.0473,0.637,0.58,4A7A6GIhSLKJBoRenVIHHm,0.864,0.128,0.0401,0.419
3074,0.0121,0.749,0.518,4JkoHrppOsz2wXr2MzpX1T,0.182,0.1,0.0438,0.24
3075,0.203,0.733,0.359,1zxws8ihq2b7VPhBUFg4Dq,0.897,0.151,0.073,0.192
3076,0.472,0.34,0.357,2exbZQugXmjzthcYxIvU3M,0.499,0.0719,0.0332,0.0514
3077,0.00141,0.85,0.423,1OxNBuk83EeS1Nj0k8mfPZ,0.694,0.0707,0.0961,0.32
3078,0.359,0.728,0.318,6sZS9jvmezLV1ipO8aEeKz,0.885,0.103,0.0442,0.179
3079,0.28,0.798,0.371,03HAzloPHlgpo8xY4Kdp1Z,0.828,0.0856,0.0988,0.0791
3080,0.249,0.307,0.556,0xZK4ptK9OWxz3tJIF4u7V,0.861,0.127,0.0398,0.0356
3081,0.651,0.619,0.433,2s60OiMIjTcAFWKOn4azAO,0.874,0.0875,0.0328,0.299
3082,0.299,0.604,0.944,3P9tzoWZpHYbaGLVlCJ9W2,0.88,0.249,0.0402,0.065
3083,0.0234,0.722,0.913,0t1OK2dnqpmwukzJxczi8o,0.623,0.352,0.056,0.818
3084,0.163,0.653,0.485,3Ha9TeaqCdcS6cqKmFGCO3,0.932,0.174,0.0756,0.2
3085,0.095,0.748,0.678,6cSN6SM6xPaC5tm3Fn4Fce,0.865,0.0427,0.0404,0.657
3086,0.179,0.75,0.585,5SdgzmMyNcNoUvAHgwgYy9,0.946,0.108,0.127,0.44
3087,0.0551,0.541,0.673,3VY42CX63Kshy77EbM6Zrr,0.148,0.123,0.042,0.219
3088,0.257,0.738,0.512,0E7S1k9M1KshLISVC2EP1M,0.879,0.0824,0.0668,0.0867
3089,0.334,0.682,0.63,1YnledDwQdqLATAe1GBSuO,0.907,0.159,0.042,0.209
3090,0.0794,0.706,0.524,1zuoABMC5QPLjKPZLNPMoL,0.79,0.108,0.0363,0.0796
3091,0.526,0.624,0.66,6RQFcX1l58wIlv0HLZl9mj,0.719,0.115,0.0322,0.246
3092,0.89,0.703,0.399,7hBuPIBp73gAQZhmksD3dR,0.916,0.0783,0.0928,0.23
3093,0.816,0.326,0.395,76co4hSffGETnCtEK86gkK,0.196,0.418,0.043,0.205
3094,0.015,0.701,0.853,5mCg4drlYE6dHylmeZhE5q,0.782,0.0466,0.0595,0.613
3095,0.00333,0.504,0.738,6fDmMvVjWa0SChW7L24yEt,0.911,0.111,0.044,0.338
3096,0.464,0.522,0.464,6sYaUqXFlkGgWrQaFFPuXb,0.205,0.469,0.178,0.148
3097,0.606,0.656,0.508,3lzNXqI9jnQ6ZacKNcRFX4,0.902,0.0787,0.0372,0.103
3098,0.0551,0.541,0.673,5BBLZEFIhoIjyW7IE5aJ29,0.148,0.123,0.042,0.219
3099,0.613,0.661,0.534,5huPJYLNtpeeaGZN3gdAaf,0.877,0.126,0.1,0.189
3100,0.376,0.677,0.451,2nquBL7tkujXWWf0sk9iCG,0.714,0.34,0.0434,0.358
3101,0.379,0.694,0.409,3LoJkUISb0yWavJM0oUFtY,0.232,0.0918,0.0928,0.204
3102,0.00668,0.638,0.809,6ITaTBcJdVqQXBRaPwtunN,0.229,0.168,0.0371,0.16
3103,0.0118,0.612,0.527,2Zj9fLM0u2ECFp5cr1P71Q,0.914,0.104,0.0356,0.46
3104,0.128,0.458,0.826,1dv11gVyjFNerzbmG9Qrt4,2.34e-05,0.343,0.166,0.494
3105,0.0203,0.654,0.677,4Q8LnVINko045PEZ9pul8v,0.891,0.122,0.0539,0.108
3106,0.942,0.314,0.416,3YEYMsIZfF2mU2LQkKJupq,0.908,0.0811,0.0333,0.337
3107,0.00398,0.823,0.35,1d4GyFxMJfxaLLY6vRKxY5,0.854,0.326,0.0762,0.448
3108,0.154,0.54,0.567,2MAbn97nc5iBjJT88nV90Q,0.947,0.111,0.0412,0.045
3109,0.406,0.442,0.758,2lpgVcnMda6L9nSqpLDP7e,0.931,0.101,0.0399,0.264
3110,0.109,0.725,0.418,0a2xiCxScBJOQCAUfFSJRT,0.934,0.0945,0.044,0.241
3111,0.0999,0.629,0.767,2ly2df2rqqeSvzC5C2j8wt,0.933,0.0528,0.0349,0.192
3112,0.784,0.642,0.249,2WpJ3GXB4t5wXJDzb5MW8O,0.841,0.154,0.242,0.176
3113,0.545,0.758,0.765,1trLI0S0vx58WgYa4CX8ef,0.887,0.0941,0.0831,0.433
3114,0.0644,0.72,0.564,6KmIwU5i6sCvyeNgP8QB4o,0.804,0.0925,0.0459,0.251
3115,0.00635,0.66,0.479,6YU4cWBVJ4m9JFTGOprdon,0.892,0.29,0.122,0.819
3116,0.00925,0.656,0.805,7JfUssYTYpJHgShPljLjLj,0.852,0.131,0.0394,0.429
3117,0.0229,0.471,0.547,4uN09BQ1zDDz0NxHULez1O,0.838,0.0967,0.057,0.0388
3118,0.0215,0.683,0.824,0so587BGO1K3OU3fMqF25I,0.918,0.0661,0.0882,0.0308
3119,0.816,0.562,0.474,7nT24kprAb4l7tI5FSd9zU,0.888,0.0711,0.0439,0.0306
3120,0.00332,0.803,0.576,3FeosxZcVBWesL8jTMtVbk,0.916,0.0721,0.051,0.203
3121,0.234,0.843,0.669,3NxK9CxOfeBxgr1DIVAzOv,0.851,0.0962,0.0612,0.14
3122,0.00686,0.569,0.788,1ff5lQ7psupeZitCAA9q7n,0.901,0.103,0.0317,0.0371
3123,0.689,0.523,0.718,1L5VP9PWCU5dRzl1bvlFkJ,0.939,0.0733,0.032,0.151
3124,0.728,0.802,0.477,2L0297ahZAdsz33ypnPKvf,0.906,0.134,0.0565,0.0379
3125,0.168,0.772,0.538,3ivPIojXpJDUrvueUwi0Y5,0.856,0.171,0.0448,0.0315
3126,0.324,0.668,0.727,0TPI2OKla5SwqlPU2nG4OF,0.895,0.275,0.0395,0.35
3127,0.5,0.189,0.583,30zHG1RPu4dkwY0ilvxNnE,0.14,0.0943,0.0462,0.0623
3128,0.846,0.685,0.553,7m5pf8d53wkeEQXMv0CILx,0.907,0.111,0.0735,0.134
3129,0.811,0.126,0.204,0SDh7AAKlUSzzzXfuB1aVw,0.834,0.091,0.0381,0.0393
3130,0.955,0.703,0.3,6hfV9ab7j2dKmOK2UpJHaB,0.92,0.106,0.0465,0.0636
3131,0.0207,0.612,0.426,2kCgb26PSKjgXZOrbP63Ke,0.919,0.362,0.221,0.194
3132,0.0533,0.625,0.842,6JDto8n0WTuyoVmntnOFa6,0.876,0.0826,0.0357,0.314
3133,0.323,0.445,0.563,0HrtuuOGClCN92YajMLAoL,0.919,0.111,0.0534,0.102
3134,0.547,0.822,0.653,62dXSB964Zgcz2Hq5sjoJd,0.952,0.106,0.0675,0.129
3135,0.0317,0.658,0.853,01oZjrRICAL5l0sSFqpb5D,0.897,0.0817,0.0423,0.0829
3136,0.00776,0.803,0.651,4lmHS8Rne8UAzq9fJdaM63,0.607,0.109,0.0533,0.341
3137,0.985,0.347,0.143,6XM3xe96ctQUGRPf7bZzIV,0.000652,0.101,0.214,0.187
3138,0.011,0.856,0.454,1EKiRnxGVES0Vnx1azemVB,0.895,0.112,0.0996,0.38
3139,0.00948,0.75,0.701,0EjPWzqwYAFp2OyYHFNNww,0.938,0.0815,0.0396,0.234
3140,0.088,0.654,0.535,5c04tBREok6L0FgEEGGsGR,0.903,0.0784,0.0337,0.0392
3141,0.00944,0.541,0.745,00KZS85QPRD8dKcwPBvBLI,0.941,0.0859,0.0425,0.0772
3142,0.842,0.74,0.528,6jxyuE21MK18ua5nFQcJKH,0.849,0.338,0.232,0.22
3143,0.00731,0.697,0.444,3bXmM5HKcc66vxAiEnvbvQ,0.855,0.114,0.0358,0.101
3144,0.00294,0.754,0.392,2YaSBi41LR2Tcwric48WPy,0.179,0.107,0.0368,0.259
3145,0.187,0.805,0.488,42HFtz9cRWqYVajnZ7X7Ro,0.833,0.106,0.0876,0.445
3146,0.256,0.473,0.492,4DvVCPnQv81QPsqekfwcjt,0.956,0.0909,0.046,0.0398
3147,0.196,0.308,0.627,4hYPghMp0JblCrq8E7GuYH,0.891,0.0977,0.0349,0.149
3148,0.132,0.613,0.728,2uTiwlFU5EGwLoW8Tn7swi,0.623,0.109,0.0383,0.133
3149,0.048,0.691,0.677,31bbvNX7ghgO3pLvUp50iK,0.825,0.106,0.0435,0.121
3150,0.0236,0.616,0.633,1yVxLul2a4s6icKnMJsb93,0.8,0.0731,0.0386,0.148
3151,0.554,0.69,0.743,3OKuM0DIPFKKhg97ILRoci,0.372,0.298,0.0787,0.964
3152,0.144,0.632,0.807,5fGWdNGGnvKrrHL6U7c1Vp,0.0211,0.125,0.126,0.784
3153,0.0207,0.813,0.598,0EtgBQdaNxPoG3zrQoAjNg,0.137,0.0984,0.056,0.86
3154,0.388,0.69,0.858,7eIfYwON9Ln8EPfFawfVuJ,6.27e-05,0.0855,0.043,0.961
3155,0.26,0.753,0.9,37r6i0GTqgR05rGe5wNhmp,0.000102,0.165,0.0322,0.966
3156,0.00491,0.679,0.832,4kpcgt92ekWucUxCNqvvut,0.0789,0.151,0.0281,0.889
3157,0.0607,0.708,0.883,6zvErEzCtv2IszvVkQabO1,0.000137,0.0918,0.0346,0.648
3158,0.38,0.701,0.738,3rWwmpmj5T9VXVLEr4HF2a,0.21,0.0882,0.0324,0.532
3159,0.711,0.681,0.634,1as1HN1p45h1NxBzXDiyVm,0.181,0.132,0.0436,0.819
3160,0.575,0.669,0.917,27Es1J9GNKf0pZLy3sdzjl,0.801,0.0968,0.0471,0.923
3161,0.00229,0.802,0.798,65Sv4SSDHEnUVnK5xcRgL8,0.0101,0.0901,0.0526,0.677
3162,0.000283,0.67,0.487,2YqJ77cOnyjlrrn0eKFG19,0.442,0.0915,0.0385,0.608
3163,0.531,0.844,0.707,5GoNm2VjdeOHX4XePzhedZ,0.000723,0.19,0.13,0.769
3164,0.00925,0.716,0.72,0SzwCNDE23VnBzwBTS78UM,0.0257,0.131,0.0489,0.439
3165,0.415,0.8,0.655,2DoO0sn4SbUrz7Uay9ACTM,0.0074,0.0961,0.0416,0.598
3166,0.483,0.748,0.445,64e57AMjxas1GVdw3golBd,0.00141,0.0887,0.15,0.369
3167,0.0827,0.608,0.704,079PTrnF2dhq5iUI0xiq2x,0.222,0.113,0.0499,0.595
3168,0.689,0.715,0.465,5j7yJKEsMN0XYDqCh9mkSH,0.0269,0.0976,0.055,0.55
3169,0.199,0.767,0.844,5qMZgqfyzYdN1b6ioFewiJ,0.00855,0.0823,0.113,0.718
3170,0.102,0.69,0.443,6JWxbnNdUEpPaBlhCn16fo,0.751,0.234,0.21,0.569
3171,0.039,0.695,0.837,2OswJNyCJzLeAaJ5ZcCCwY,0.241,0.767,0.078,0.804
3172,0.497,0.694,0.776,07Ns9rFnzsFlVEt5ZdY5Lt,0.125,0.172,0.0295,0.763
3173,0.114,0.726,0.843,6IMecNMxN7eW02wBMnKbmD,0.000471,0.137,0.103,0.613
3174,0.841,0.648,0.688,3J8rAguislccQImOjaF3s3,0.832,0.21,0.0356,0.923
3175,0.0728,0.621,0.6,3G0Qr74H9sEw6KfUvWK2Hf,0.0156,0.107,0.485,0.758
3176,0.186,0.816,0.556,2UIUM6WSATp3fK2rgBwB6J,0.602,0.0775,0.037,0.546
3177,0.174,0.59,0.788,7EYh98GLF6aOwS3Aw0bEiU,0.76,0.487,0.0483,0.773
3178,0.0941,0.728,0.612,5RrWu7ddslbnrRImeW7LOs,0.188,0.399,0.0499,0.437
3179,0.514,0.714,0.305,1WpCorgdzT5RzNfjbudcms,0.229,0.0794,0.0384,0.179
3180,0.209,0.443,0.617,3xm35JJCYd1MgDZHmW0BZd,0.859,0.315,0.15,0.632
3181,0.0919,0.483,0.613,7kDGRS5z3G7cFJN5Qix2Vi,0.319,0.183,0.0297,0.25
3182,0.472,0.822,0.496,4P4dZe0rLvLIHZOCvRr67b,0.741,0.126,0.064,0.598
3183,0.115,0.809,0.883,3NG1ycecXW6GpDkzgbFosE,0.914,0.225,0.06,0.712
3184,0.0039,0.783,0.546,4fB5b3YLwzkVW6w13VpSJE,0.0919,0.206,0.0413,0.581
3185,0.513,0.751,0.387,3ojoKKx0DSileYUBGhkol7,0.205,0.0872,0.0379,0.277
3186,0.111,0.786,0.497,1gqpUkKhzBN4dM6wXZ2pvC,0.94,0.342,0.0586,0.629
3187,0.392,0.765,0.596,6orRF4wapRI8DM9ty9yxld,0.051,0.871,0.0971,0.912
3188,0.0491,0.723,0.754,1iMOlA78LDd12ZHhuBNDh6,0.00112,0.393,0.0576,0.592
3189,0.0442,0.727,0.903,1yLa32N2TzxFEYGTw0KRNe,0.0133,0.126,0.0357,0.933
3190,0.0292,0.756,0.761,20XyCtN4HMiL1BsvXyengf,0.686,0.881,0.0961,0.962
3191,0.674,0.665,0.818,2yCbHFZ2spf22BHacJKiED,0.841,0.116,0.0379,0.924
3192,0.0479,0.776,0.881,0LJrIRFxX5CmMiR6vDl6yU,0.632,0.386,0.129,0.798
3193,0.277,0.839,0.798,1piprDmcFKiJWn8wUmUVPt,0.263,0.0321,0.145,0.766
3194,0.169,0.861,0.575,2AQBJ8xBvhK4WzE1RYrKXa,0.000142,0.391,0.0476,0.846
3195,0.22,0.766,0.732,5kAwEqCAJ4yHdHmlAMSczs,0.501,0.0346,0.0476,0.814
3196,0.0639,0.755,0.856,2kYDvXrRkOdjn6vHZoyX0h,0.000796,0.384,0.0701,0.738
3197,0.00551,0.701,0.649,5c5DbC1kewHBZgwnWyL5XD,0.0271,0.113,0.031,0.305
3198,0.776,0.68,0.863,5S0PHI6KZUVP8Rk6MXuRTy,0.489,0.143,0.05,0.866
3199,0.844,0.726,0.562,69GqyZGdqk9boyBzwVrinw,0.0258,0.359,0.0455,0.55
3200,0.0442,0.582,0.802,7kmhwBZ37HsMp6tSLxyTbg,0.647,0.0851,0.0543,0.786
3201,0.229,0.685,0.783,2nw9asAKlCdUf8LTJxHaXk,0.768,0.0887,0.0835,0.854
3202,0.397,0.778,0.832,6K137puCoxcOtVJF5nGtSC,0.00311,0.118,0.102,0.887
3203,0.0375,0.685,0.867,2MXqDw2dGXOXnLs3VUIZUy,0.0175,0.315,0.0416,0.841
3204,0.173,0.856,0.729,6MkHlJ86lOuISt7EodhyMQ,0.87,0.117,0.0674,0.755
3205,0.00828,0.539,0.705,1owjOeZt1BdYWW6T8fIAEe,0.135,0.133,0.0527,0.685
3206,0.187,0.603,0.469,5l1deuLMR3ZqRAdq5SpVeE,0.738,0.0932,0.0553,0.705
3207,0.147,0.587,0.793,6VPAm346fhyfUYqovY8WBm,0.000525,0.358,0.0739,0.761
3208,0.0279,0.787,0.52,48BbmuVrwSGLADx8pytVZv,0.76,0.089,0.042,0.586
3209,0.711,0.43,0.382,2aSwLAh4d0IM4PqCGjxnya,0.0,0.174,0.0527,0.262
3210,0.0128,0.639,0.907,5zyySSTcBpXQ8gSbuONRH7,0.328,0.704,0.0409,0.696
3211,0.589,0.578,0.37,0oUY5kdbwFLPNf3bqdxUEw,0.0388,0.335,0.092,0.122
3212,0.146,0.806,0.643,6APAbb86Z464ClrP6rJxfT,0.0547,0.359,0.0518,0.898
3213,0.651,0.632,0.589,4boP7gYqEYR6P4d073alki,0.134,0.0901,0.0365,0.524
3214,0.405,0.652,0.796,1bUJFWaVB0B94oXENA5fM9,0.00988,0.152,0.194,0.47
3215,0.00828,0.539,0.705,1owjOeZt1BdYWW6T8fIAEe,0.135,0.133,0.0527,0.685
3216,0.0161,0.78,0.904,7eIf1WfUM3PELIRo8SPfqs,0.85,0.147,0.0468,0.965
3217,0.77,0.387,0.767,0zLTaRFXctiTDzwOLlPAQ6,0.068,0.24,0.0641,0.172
3218,0.189,0.781,0.62,32vTUJEp1t0Y106kFtge8r,0.558,0.0944,0.0561,0.418
3219,0.909,0.742,0.729,6X3K286IVjVC2fOiBVrcXe,0.882,0.16,0.054,0.738
3220,0.0442,0.582,0.802,7kmhwBZ37HsMp6tSLxyTbg,0.647,0.0851,0.0543,0.786
3221,0.0412,0.841,0.392,18pAP7gwkOQ4OTmKhpJQKd,0.508,0.225,0.186,0.167
3222,0.716,0.568,0.489,287rRN24HNx4pNs0rwNQt8,0.743,0.106,0.0353,0.0387
3223,0.621,0.535,0.618,0EDzRXknjO6BeDyMiKQfMV,0.753,0.259,0.0495,0.349
3224,0.802,0.583,0.409,5IEZd068ItF8u9fP2G4Gva,0.24,0.139,0.392,0.186
3225,0.472,0.822,0.496,4P4dZe0rLvLIHZOCvRr67b,0.741,0.126,0.064,0.598
3226,0.459,0.644,0.454,4YrGtIyXvXhiPiRyiCPJKm,0.83,0.134,0.0492,0.618
3227,0.115,0.809,0.883,3NG1ycecXW6GpDkzgbFosE,0.914,0.225,0.06,0.712
3228,0.431,0.791,0.598,0uZ6DzE58hq4CgYHdHd1Z7,0.884,0.105,0.0724,0.587
3229,0.16,0.792,0.425,4QDkVz4naIIQ9Ek709gsPL,0.754,0.0718,0.0528,0.901
3230,0.38,0.76,0.473,4bym2ZrbOpDsUw2TpCOhhL,0.873,0.11,0.087,0.495
3231,0.22,0.749,0.598,2gre7iYWmCJTDF0d6mRDVL,0.504,0.607,0.0863,0.166
3232,0.759,0.458,0.547,46cv99aJYRlaT8Gk5UVsan,0.944,0.123,0.0419,0.474
3233,0.18,0.817,0.776,62lCofspSBRnA0TSX2o3VR,0.102,0.0989,0.0981,0.408
3234,0.174,0.854,0.491,2cPoCBjys6BDGjgQAUtrty,0.893,0.156,0.0845,0.846
3235,0.877,0.249,0.431,167USRtGXTBWIUX48Bho1p,0.0233,0.567,0.0429,0.426
3236,0.307,0.727,0.6,7bQ585tb4fd6HnCsCFXGRy,0.0469,0.0836,0.0393,0.624
3237,0.0197,0.705,0.544,5zzm573jxUGdwZxrwnwtPx,0.000796,0.0546,0.072,0.743
3238,0.0384,0.815,0.597,5tdGiAhEnHTAMsbKWTZZG1,0.00331,0.277,0.0548,0.795
3239,0.00055,0.694,0.754,5X37TQXGvSanIHdaYTp1xj,0.456,0.153,0.0412,0.0866
3240,0.354,0.595,0.456,7v1K7HKZbOI7YtDgAywdLa,0.789,0.501,0.023,0.325
3241,0.45,0.762,0.522,6Vv0mO1JBb2rMj1iTm2buD,0.925,0.131,0.0334,0.227
3242,0.0916,0.655,0.397,0fu6QCeAALww4XjycTdUyW,0.722,0.122,0.0472,0.0914
3243,0.362,0.445,0.471,28RgNB3KlLcjGrWSxLGutK,0.00562,0.661,0.0307,0.0742
3244,0.903,0.832,0.312,2fl3B3CzDwcj7JFwWSv1pY,0.94,0.112,0.0542,0.633
3245,0.293,0.72,0.441,5iCnacXlw0FI6VI1njKyTj,0.911,0.224,0.0352,0.969
3246,0.0759,0.678,0.803,2PCzTY9yGrzibxqm3VFWTA,7.11e-06,0.127,0.115,0.61
3247,0.0276,0.485,0.418,7zLZZGfplh3s4XKJGBwlUh,0.829,0.123,0.0293,0.316
3248,0.0106,0.652,0.312,4w7K37F5W6yzsuQGDWkVoz,0.35,0.0745,0.0518,0.211
3249,0.0751,0.859,0.742,34Eeuuh3feHb7IUjR8971B,0.526,0.0796,0.0415,0.638
3250,0.464,0.557,0.374,7qhYpwudoBCjnNwXo0jGAS,0.623,0.694,0.0411,0.766
3251,0.00559,0.712,0.798,7czdgIxgntsxFAXTASg5Jc,0.01,0.691,0.129,0.343
3252,0.0037,0.75,0.596,7FheJOrB8J0eyK0ebcBAlI,0.837,0.0943,0.0351,0.371
3253,0.0491,0.723,0.754,1iMOlA78LDd12ZHhuBNDh6,0.00112,0.393,0.0576,0.592
3254,0.282,0.736,0.812,4uk29AVmPqSMQ99freKKai,0.0637,0.166,0.0345,0.463
3255,0.351,0.416,0.62,0AGbFuDcRXdR4NcNVtZol5,0.00366,0.491,0.473,0.529
3256,0.107,0.693,0.601,47reRswe8EK3AHMtGXsSwg,0.124,0.0617,0.0706,0.482
3257,0.674,0.665,0.818,2yCbHFZ2spf22BHacJKiED,0.841,0.116,0.0379,0.924
3258,0.45,0.804,0.57,3nVGZWQHIJYSJPzm5qMgw4,0.726,0.107,0.0695,0.606
3259,0.377,0.823,0.74,5wu4bWRhNne5JnWYsXSUDx,0.92,0.039,0.0334,0.787
3260,0.649,0.705,0.684,19m05aQU0LhiLH1uBT4FpI,0.854,0.101,0.0389,0.829
3261,0.0639,0.755,0.856,2kYDvXrRkOdjn6vHZoyX0h,0.000796,0.384,0.0701,0.738
3262,0.241,0.815,0.39,6EMzw7fDB6nnpc8z1UiywU,0.908,0.282,0.0517,0.544
3263,0.0144,0.86,0.527,6TLVjMLUFKbdcwTQPLxqRp,0.593,0.102,0.0912,0.887
3264,0.539,0.837,0.628,4EIWoKdd892G87L9tmk3qI,0.926,0.115,0.0591,0.947
3265,0.0737,0.628,0.8,19ISEtEat3oefNy4yVFLFK,0.455,0.203,0.0691,0.352
3266,0.0308,0.799,0.558,5fUunJssU1UfTAQpFRdbno,0.85,0.108,0.0438,0.13
3267,0.00893,0.463,0.821,49mTCJepMJqqERntrjDORQ,0.00471,0.166,0.041,0.412
3268,0.109,0.678,0.716,4RnpT64MbWyPzwQ9gpGsSa,0.18,0.0938,0.0663,0.215
3269,0.824,0.52,0.619,43ZJHqiLU0RgoW1W7s5SeO,0.807,0.133,0.0399,0.591
3270,0.881,0.538,0.48,5V01Ky9LG6TAYjUhetrpSU,0.957,0.129,0.0435,0.894
3271,0.554,0.69,0.743,3OKuM0DIPFKKhg97ILRoci,0.372,0.298,0.0787,0.964
3272,0.562,0.869,0.469,6hrbuGy0XxLZb9EBmfgLnM,0.67,0.125,0.0631,0.863
3273,0.0674,0.671,0.603,4Qi5WF8IM9GPbKoEbZBOGJ,0.741,0.135,0.0485,0.746
3274,0.44,0.891,0.747,1VO6a4peZhugos1N8XmREd,0.277,0.205,0.0768,0.704
3275,0.0941,0.711,0.464,7dOoQdDikFLP5HODRhFJrj,0.776,0.108,0.0268,0.526
3276,0.592,0.596,0.533,2aGdUcIFCB8vjxqibN3JhZ,0.0113,0.31,0.0372,0.205
3277,0.0543,0.568,0.5,4b9selMaf4y3c3nHuTDzfv,0.15,0.0876,0.0549,0.456
3278,0.645,0.777,0.27,2PJp7aGjxb8FOphZfKf5ke,0.952,0.0937,0.0422,0.468
3279,0.212,0.598,0.657,0FIRusUbd4gUsMGREpGge8,0.042,0.288,0.0329,0.586
3280,0.026,0.711,0.665,2jmuznDHH1QEun6UZbIeie,0.00738,0.246,0.117,0.518
3281,0.113,0.87,0.431,7vlefNPE1bOkVVqppExP5k,0.731,0.68,0.0827,0.07
3282,0.00177,0.734,0.837,2S2MfDvNKOyc2oswW4oKwA,0.115,0.344,0.0322,0.737
3283,0.149,0.726,0.767,0KFNttO7UGb2C5hKCHK6ck,0.817,0.117,0.0376,0.703
3284,0.889,0.613,0.427,0Y30sCKxtNQ2MRpl00aA03,0.0279,0.129,0.221,0.467
3285,0.229,0.685,0.783,2nw9asAKlCdUf8LTJxHaXk,0.768,0.0887,0.0835,0.854
3286,0.397,0.778,0.832,6K137puCoxcOtVJF5nGtSC,0.00311,0.118,0.102,0.887
3287,0.0375,0.685,0.867,2MXqDw2dGXOXnLs3VUIZUy,0.0175,0.315,0.0416,0.841
3288,0.23,0.679,0.735,4vgXDV9qcqnwMQkdyGLSpL,0.602,0.148,0.136,0.603
3289,0.277,0.639,0.914,1nlSd6Rqq5pL7BE3yfO6QF,0.802,0.0382,0.0394,0.966
3290,0.16,0.805,0.392,0QauAplVsgqQG6Vkp4bEvk,0.876,0.104,0.0486,0.495
3291,0.386,0.714,0.565,1jxrtyfxihEVzPe3McMJXw,0.909,0.105,0.0343,0.472
3292,0.692,0.543,0.498,79N43oKE1Aa2p6L6XNNwiE,0.433,0.078,0.0678,0.815
3293,0.348,0.74,0.477,5dYAXtlAkKVE2I4PYMyHie,0.276,0.0918,0.0598,0.527
3294,0.165,0.579,0.621,15GzF8ssEHUXh1C1ht8SaJ,0.0135,0.0754,0.201,0.479
3295,0.78,0.703,0.386,3UWJoy1L9uKn9wbp5rglFp,0.0093,0.201,0.11,0.737
